año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna_;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes;ducto;norma;nombre_ducto;tabla;origen
2022;SALMONES TECMAR S A;79809870-5;CENTRO TRAINEL;5453093;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Chonchi;10203;-42,65684;-73,89934;0,17550;Sulfuro;37;579;DS 90;DESCARGA 1 PUNTO RIO TRAINEL;Tabla 3;SMA
2022;PISCICULTURA LICAN LIMITADA;76024330-2;PISCICULTURA CUINCO;245293;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;La Unión;14201;-40,29528;-73,07932;1,56390;Nitrógeno Total  Kjeldahl;27;266;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 1;SMA
2022;COLBUN S A;96505760-9;COMPLEJO TERMOELÉCTRICO NEHUENCO;28770;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Quillota;Quillota;5501;-32,93750;-71,32189;0,04667;Manganeso;22;845;DS 90;PUNTO 1 RÍO ACONCAGUA ;Tabla 2;SMA
2022;SALMONES CAMANCHACA S A;76065596-1;RÍO PETROHUE;5453549;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,23628;-72,47825;0,00366;Cianuro;6;534;DS 90;PUNTO 1 RIO PETROHUE;Tabla 2;SMA
2022;SOCIEDAD COMERCIAL AGRICOLA Y FORESTAL HUINCACARA LIMITADA;76510460-2;PISCICULTURA HUINCACARA;5401986;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,38055;-72,14329;0,01161;Zinc;43;477;DS 90;PUNTO 1 ESTERO VOIPIR;Tabla 1;SMA
2022;CELULOSA ARAUCO Y CONSTITUCION S A;93458000-1;NUEVA ALDEA;85017;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Ñuble;Itata;Ránquil;16206;-36,65991;-72,47192;23,90450;Aceites y Grasas;1;445;DS 90;RIO ITATA (CONTINGENCIAS);Tabla 1;SMA
2022;BLUMAR S.A.;80860400-0;PLANTA CORRAL;5442627;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Los Ríos;Valdivia;Corral;14102;-39,89114;-73,42447;0,00525;Cromo Total;12;85;DS 90;BLUMAR;Tabla 5;SMA
2022;ACUICOLA E INVERSIONES NALCAHUE LIMITADA;76923661-9;PISCICULTURA LONCOTRARO;322380;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,30531;-72,04979;0,00190;Cromo Total;12;466;DS 90;PUNTO 1 ESTERO LONCOTRARO VILLARRICA;Tabla 3;SMA
2022;COMERCIAL Y SERVICIOS SUR AUSTRAL LIMITADA;77071440-0;Comsur Ltda.;91045;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Puerto Montt;10101;-41,47509;-72,93035;0,00064;Cianuro;6;732;DS 90;PTO 1 SECTOR CHAMIZA;Tabla 2;SMA
2022;PAPELERA DOS S.A;77371287-5;UNIPAPEL;245714;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Biobío;Concepción;San Pedro de la Paz;8108;-36,83867;-73,09608;2,71556;Manganeso;22;434;DS 90;PUNTO 1 RIO BIOBIO;Tabla 2;SMA
2022;BLUMAR S.A.;80860400-0;BLUMAR SAN VICENTE;5441921;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Biobío;Concepción;Talcahuano;8110;-36,72463;-73,13008;0,01133;Zinc;43;194;DS 90;BLUMAR.SVIC;Tabla 4;SMA
2022;COMITE DE AGUA POTABLE SANTA FE;71244200-K;Planta Tratamiento Santa Fé;5482015;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;Plantas de tratamiento de aguas servidas;14;Biobío;Biobío;Los Angeles;8301;-37,47299;-72,57486;0,00946;Aluminio;2;1036;DS 90;PUNTO 1 EFLUENTE PTAS;Tabla 2;SMA
2022;COMPANIA MINERA TECK QUEBRADA BLANCA S.A.;96567040-8;ÁREA PUERTO;5476678;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Tarapacá;Iquique;Iquique;1101;-20,77351;-70,19312;1,08897;Aluminio;2;1069;DS 90;PUNTO 1 DESCARGA EMISARIO (DIFUSOR 11);Tabla 5;SMA
2022;COPEC S.A.;99520000-7;PLANTA COPEC CONCON;5453799;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Valparaíso;Valparaíso;Concón;5103;-32,92961;-71,48399;0,00001;Sulfuro;37;352;DS 90;PUNTO 1 RIO ACONCAGUA;Tabla 1;SMA
2022;SCALLOP CHILE S.A.;76515665-3;CULTIVO BAHÍA GUANAQUEROS;5452625;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Coquimbo;Elqui;Coquimbo;4102;-30,19303;-71,43168;0,03627;Fluoruro;15;43;DS 90;GUANAQUEROS;Tabla 5;SMA
2022;UNIVERSIDAD AUSTRAL DE CHILE;81380500-6;CAMPUS ISLA TEJA;5453786;Enseñanza superior en universidades;P8531;Enseñanza superior en universidades públicas;P853110;Otras actividades;20;Los Ríos;Valdivia;Valdivia;14101;-39,80722;-73,25220;0,39710;Nitrógeno Total  Kjeldahl;27;739;DS 90;PUNTO 3. RIO CALLE CALLE.PHOENIX;Tabla 2;SMA
2022;VINA VON SIEBENTHAL SOCIDEDAD ANONIMA;77156180-2;VIÑA VON SIEBENTHAL;244568;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;Panquehue;5704;-32,79986;-70,83380;0,00000;Pentaclorofenol;28;902;DS 90;PUNTO 1 ESTERO LO CAMPO;Tabla 1;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL HIDROELECTRICA LOS CONDORES;5459927;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales hidroeléctricas;D351011;Otras centrales de generación eléctrica;12;Maule;Talca;San Clemente;7109;-35,80305;-70,82989;3,98959;Aceites y Grasas;1;658;DS 90;Descarga 1 (RPM 145);Tabla 1;SMA
2022;SOFTYS CHILE SPA;96529310-8;PLANTA SOFTYS TALAGANTE;9898;Fabricación de otros artículos de papel y cartón;C1709;Fabricación de otros artículos de papel y cartón;C170900;Industria del papel y celulosa;5;Metropolitana de Santiago;Talagante;Talagante;13601;-33,70091;-70,93363;0,00693;Aluminio;2;817;DS 90;DESCARGA 1, ESTERO EL GATO;Tabla 2;SMA
2022;SKYSAL S A;96700060-4;TALLER DE REDES MINA MARTA;5458508;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Última Esperanza;Natales;12401;-52,54169;-71,94549;0,00018;Hierro Disuelto;20;637;DS 90;PUNTO 1 CHORRILLO MINA MARTA;Tabla 1;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL HIDROELECTRICA LOS CONDORES;5459927;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales hidroeléctricas;D351011;Otras centrales de generación eléctrica;12;Maule;Talca;San Clemente;7109;-35,80305;-70,82989;0,01241;Cloruros;7;647;DS 90;Campamanento Bocatoma Rio Maule (RPM 146);Tabla 1;SMA
2022;GASMAR SPA;96636520-K;GASMAR S A;5452016;Venta al por mayor no especializada;G4690;Venta al por mayor no especializada;G469000;Comercio mayorista;18;Valparaíso;Valparaíso;Quintero;5107;-32,76692;-71,48166;1,53893;Hidrocarburos Fijos;17;946;DS 90;Punto 1 Bahía de Quintero Circuito 1200;Tabla 5;SMA
2022;AGUAS CCU-NESTLE CHILE S.A.;76007212-5;AGUAS CCUNESTLE PLANTA CACHANTUN;3508137;"Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas";C1104;Producción de aguas minerales y otras aguas embotelladas;C110402;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coinco;6103;-34,24770;-70,91997;0,00000;Pentaclorofenol;28;874;DS 90;PUNTO 1 CANAL COPEQUEN AFL RIO CACHAPOAL;Tabla 1;SMA
2022;COPEC S.A.;99520000-7;PLANTA DE LUBRICANTES COPEC;5453597;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Valparaíso;Valparaíso;Quintero;5107;-32,77820;-71,49791;0,00004;Cobre;8;81;DS 90;COPEC.QUIN EMISARIO;Tabla 5;SMA
2022;CALETA BAY AGUA DULCE SPA;76908699-4;El Taique;5485092;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Río Bueno;14204;-40,63881;-72,35320;0,00124;Fósforo;16;1066;DS 90;PUNTO 1 LAGO PUYEHUE;Tabla 3;SMA
2022;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46792;-70,90092;0,00001;Manganeso;22;377;DS 90;PUNTO 1 ESTERO RIGOLEMU;Tabla 1;SMA
2022;SOCIEDAD COMERCIAL AGRICOLA Y FORESTAL HUINCACARA LIMITADA;76510460-2;PISCICULTURA HUINCACARA;5401986;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,38055;-72,14329;0,01857;Cobre;8;477;DS 90;PUNTO 1 ESTERO VOIPIR;Tabla 1;SMA
2022;INVERMAR S.A.;79797990-2;PISCICULTURA LAGO VERDE (101850);5452208;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,28747;-72,47031;728,60567;Cloruros;7;571;DS 90;PUNTO 1 RIO PATAS;Tabla 2;SMA
2022;COMERCIAL BB TRADING SPA;76413694-2;RIO KING PLANTA RANCAGUA;5462199;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rancagua;6101;-34,11333;-70,72094;0,00000;Boro;4;765;DS 90;Punto 1 canal Ballica ;Tabla 1;SMA
2022;CENTRAL YUNGAY S.A;76060441-0;YUNGAY (EX CAMPANARIO);245724;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Biobío;Cabrero;8303;-37,10611;-72,29303;0,00002;Selenio;33;859;DS 90;PUNTO 1 ESTERO LOS GUINDOS;Tabla 1;SMA
2022;SOC ANONIMA VINA SANTA RITA;86547900-K;PLANTA Y BODEGA DE PRODUCCIÓN PALMILLA;322455;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;Palmilla;6306;-34,49171;-71,39708;0,14445;Sólidos Suspendidos Totales;35;363;DS 90;PUNTO 1 CANAL DE RIEGO BARQUINO;Tabla 1;SMA
2022;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;REFINERIA VENTANAS;2443;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Valparaíso;Valparaíso;Puchuncaví;5105;-32,76487;-71,48282;0,61205;Nitrógeno Total  Kjeldahl;27;72;DS 90;C.DVENTANAS;Tabla 4;SMA
2022;SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA;77729150-5;DOLLINCO;244608;Cría de ganado bovino y búfalos;A0141;Cría de ganado bovino para la producción lechera;A014101;Producción agropecuaria;1;Los Lagos;Osorno;Purranque;10303;-40,97285;-73,13448;0,00000;Tolueno;40;907;DS 90;PUNTO 1 ESTERO DOLLINCO;Tabla 2;SMA
2022;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PISCICULTURA MELIPEUCO (90098);4585763;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,84212;-71,66889;178,47838;Sulfato;36;494;DS 90;PUNTO 1 ESTERO PEUCO;Tabla 1;SMA
2022;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA CURACO;5452164;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Curaco de Vélez;10204;-42,44159;-73,60255;0,06721;Aluminio;2;588;DS 90;PUNTO 1 ESTERO CURACO DE VELEZ;Tabla 2;SMA
2022;SOC AGRICOLA REQUINGUA LTDA;80890600-7;SOCIEDAD AGRICOLA REQUINGUA LIMITADA;4795;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Sagrada Familia;7307;-35,02871;-71,34414;0,09505;Fósforo;16;1045;DS 90;PUNTO 1 ESTERO PATAGUAL;Tabla 1;SMA
2022;COMERCIAL BB TRADING SPA;76413694-2;RIO KING PLANTA RANCAGUA;5462199;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rancagua;6101;-34,11333;-70,72094;0,00000;Pentaclorofenol;28;765;DS 90;Punto 1 canal Ballica ;Tabla 1;SMA
2022;SOC ANONIMA VINA SANTA RITA;86547900-K;PLANTA Y BODEGA DE PRODUCCIÓN PALMILLA;322455;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;Palmilla;6306;-34,49171;-71,39708;0,01360;Fósforo;16;363;DS 90;PUNTO 1 CANAL DE RIEGO BARQUINO;Tabla 1;SMA
2022;AGROINDUSTRIAL JAIME SOLER S A;89255800-0;AGROINDUSTRIAL JAIME SOLER SA;5453454;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Maule;Curicó;Romeral;7306;-34,97714;-71,20699;0,00000;Tetracloroeteno;39;896;DS 90;PUNTO 1 CANAL GUARDA ORIENTE;Tabla 1;SMA
2022;ACUICOLA E INVERSIONES NALCAHUE LIMITADA;76923661-9;PISCICULTURA LONCOTRARO;322380;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,30531;-72,04979;12,92104;Aceites y Grasas;1;467;DS 90;PUNTO 2 ESTERO LOS CHILCOS, VILLARRICA;Tabla 3;SMA
2022;ALIMENTOS E INVERSIONES VALLES DE CHILE LIMITADA;76186718-0;VALLES DE CHILE LTDA;5472793;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Metropolitana de Santiago;Chacabuco;Tiltil;13303;-33,08721;-70,91987;0,00028;Nitrito;108;954;DS 46;PUNTO 1;Tabla 1;SMA
2022;PESQUERA FIORDO AUSTRAL S.A.;76041492-1;PESQUERA FIORDO AUSTRAL S A;5459124;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Biobío;Concepción;Coronel;8102;-36,95315;-73,16418;0,00095;Cromo Total;12;673;DS 90;FIORDO.CORONEL;Tabla 5;SMA
2022;COPEC S.A.;99520000-7;PLANTA DE LUBRICANTES COPEC;5453597;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Valparaíso;Valparaíso;Quintero;5107;-32,77820;-71,49791;0,00004;Molibdeno;24;81;DS 90;COPEC.QUIN EMISARIO;Tabla 5;SMA
2022;PISCICULTURA CODINHUE SPA;99595500-8;PISCICULTURA CODINHUE;4587600;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Cautín;Vilcún;9119;-38,74068;-72,24647;7,20037;Aceites y Grasas;1;506;DS 90;PUNTO 1 ESTERO CODINHUE;Tabla 1;SMA
2022;ENAP REFINERIAS S A;87756500-9;EMPRESA NACIONAL DEL PETRÓLEO (ENAP);6760;Fabricación de productos de la refinación del petróleo;C1920;Fabricación de productos de la refinación del petróleo;C192000;Refinería de petróleo;6;Valparaíso;Valparaíso;Concón;5103;-32,92439;-71,50676;24,11341;Hidrocarburos Totales;18;73;DS 90;ENAP.CC;Tabla 5;SMA
2022;PAPELERA DOS S.A;77371287-5;UNIPAPEL;245714;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Biobío;Concepción;San Pedro de la Paz;8108;-36,83867;-73,09608;0,08486;Plomo;30;434;DS 90;PUNTO 1 RIO BIOBIO;Tabla 2;SMA
2022;PISCICULTURA ICULPE SPA;99590740-2;PISCICULTURA ICULPE;5453625;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Lago Ranco;14203;-40,31473;-72,43772;0,01644;Cobre;8;693;DS 90;Punto 1;Tabla 3;SMA
2022;ORAFTI CHILE S A;77894990-3;ORAFTI CHILE S A;245367;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Ñuble;Diguillín;Pemuco;16105;-36,91338;-72,34326;0,00010;Mercurio;23;245;DS 90;PUNTO 1 RIO RELBUN;Tabla 2;SMA
2022;PESQUERA TRANS ANTARTIC LIMITADA;76169670-K;TRANS ANTARTIC;5441836;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,49559;-72,98648;0,05917;Fluoruro;15;112;DS 90;T.ANTARTIC;Tabla 5;SMA
2022;ROCOFRUT S A;84463900-7;ROCOFRUT  S.A.;373;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Curicó;Romeral;7306;-34,96464;-71,18940;0,02002;Fósforo;16;399;DS 90;PUNTO 1;Tabla 2;SMA
2022;GRANJA MARINA TORNAGALEONES S A;87752000-5;PISCICULTURA DE RECIRCULACION RÍO UNIÓN;4585876;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Cisnes;11202;-44,43703;-72,56695;0,08729;Sulfuro;37;634;DS 90;PUNTO 1 RIO LA UNION;Tabla 1;SMA
2022;MONTES S A;79872770-2;MONTES S.A. PLANTA CHIMBARONGO;320029;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;Chimbarongo;6303;-34,69231;-71,00488;0,00000;Cadmio;5;362;DS 90;PUNTO 1;Tabla 1;SMA
2022;MARINE FARMS LIMITADA;77667460-5;GRANJA MARINA;5441803;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Valparaíso;Valparaíso;Valparaíso;5101;-33,09445;-71,72226;0,00000;Indice Fenol;21;77;DS 90;MF.LVERDE;Tabla 4;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL ATACAMA;5453818;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,09061;-70,41832;2,85120;Hidrocarburos Totales;18;61;DS 90;NORIAS;Tabla 4;SMA
2022;SERVICIOS ACUICOLAS YUSARY GAVILAN ROA E.I.R.L.;76691887-5;PISCICULTURA WENUY;5475261;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Loncoche;9109;-39,36812;-72,63151;0,02123;Aceites y Grasas;1;965;DS 90;PUNTO 1 ESTERO MALALCAHUELLO;Tabla 1;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL TERMOELECTRICA BOCAMINA U1;5441923;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Concepción;Coronel;8102;-37,02114;-73,16567;2783,92928;Aceites y Grasas;1;819;DS 90;BOCAMINA II. PTO. BAHÍA CORONEL;Tabla 4;SMA
2022;IFCO SYSTEMS CHILE S.A.;76354580-6;IFCO SYSTEMS CHILE S A;5469814;Otras industrias manufactureras n.c.p.;C3290;Otras industrias manufactureras n.c.p.;C329000;Otras industrias manufactureras;10;Metropolitana de Santiago;Santiago;Quilicura;13125;-33,37508;-70,75179;0,00000;Selenio;33;876;DS 90;PUNTO CANAL SALADILLO-LO ECHEVERS;Tabla 1;SMA
2022;MEJILLONES AUCAR LIMITADA;79517410-9;MEJILLONES AUCAR LIMITADA;3104579;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Los Lagos;Chiloé;Quemchi;10209;-42,16710;-73,48371;0,07221;Zinc;43;136;DS 90;S.AUCAR;Tabla 5;SMA
2022;GUACOLDA ENERGIA SPA;76418918-3;GUACOLDA;6638;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Atacama;Huasco;Huasco;3304;-28,46861;-71,25438;0,09982;Plomo;30;702;DS 90;UNIDAD 5 (ENFRIAMIENTO);Tabla 4;SMA
2022;SOC FUNDO LA CASCADA Y CIA LIMITADA;89288400-5;PISCICULTURA LOS CHILCOS;5452762;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,30555;-72,14913;18,71756;Nitrógeno Total;26;838;DS 90;DESCARGA 1 ORILLA OESTE ESTERO LOS CHILCOS;Tabla 3;SMA
2022;INDUSTRIAL GLOVER S.P.A;78304140-5;INDUSTRIAL GLOVER SA;50397;Fabricación de muebles;C3100;Fabricación de muebles principalmente de madera;C310001;Otras industrias manufactureras;10;Araucanía;Cautín;Lautaro;9108;-38,50860;-72,45345;0,00164;Aluminio;2;1003;DS 46;PUNTO 2;Tabla 1;SMA
2022;AGROINDUSTRIAL JAIME SOLER S A;89255800-0;AGROINDUSTRIAL JAIME SOLER SA;5453454;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Maule;Curicó;Romeral;7306;-34,97714;-71,20699;0,00000;Pentaclorofenol;28;896;DS 90;PUNTO 1 CANAL GUARDA ORIENTE;Tabla 1;SMA
2022;INDUSTRIAL GLOVER S.P.A;78304140-5;INDUSTRIAL GLOVER SA;50397;Fabricación de muebles;C3100;Fabricación de muebles principalmente de madera;C310001;Otras industrias manufactureras;10;Araucanía;Cautín;Lautaro;9108;-38,50860;-72,45345;0,00000;Tetracloroeteno;39;1003;DS 46;PUNTO 2;Tabla 1;SMA
2022;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA COREO;4585854;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Los Angeles;8301;-37,54858;-72,20494;0,00000;Selenio;33;440;DS 90;PUNTO 2 MALLIN, COREO;Tabla 3;SMA
2022;ACUICOLA ALAS SPA;77822670-7;CENTRO LA CASONA;5476592;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Maule;Linares;Parral;7404;-36,12497;-71,80444;0,03819;Hierro Disuelto;20;976;DS 90;Descarga 1;Tabla 1;SMA
2022;ENVASES IMPRESOS CORDILLERA SPA;89201400-0;SISTEMA DE TRATAMIENTO SECUNDARIO DE RILES, PLANTA PUENTE ALTO DE PAPELES CORDILLERA S.A.;5452863;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Metropolitana de Santiago;Cordillera;Puente Alto;13201;-33,62269;-70,57028;49,04777;Aceites y Grasas;1;764;DS 90;Punto 1 Rio Maipo ;Tabla 2;SMA
2022;;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41191;-71,71094;0,00022;Pentaclorofenol;28;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
